상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202406A0375630,네트워크공사,,S2,수리·개인,S201,컴퓨터 수리,S20101,컴퓨터/노트북/프린터 수리업,S95110,컴퓨터 및 주변 기기 수리업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,B,인천광역시 부평구 원적로472번길 2,403818,21378,,4,,126.718666731778,37.5031507708524
MA0101202406A0344897,블레스보청기,,G2,소매,G215,의약·화장품 소매,G21502,의료기기 소매업,G47812,의료용 기구 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,82,인천광역시 부평구 부평동 529-82,282372008008,인천광역시 부평구 부평대로,67,,2.82371010010529E+024,,인천광역시 부평구 부평대로 67,403825,21388,,5,,126.722047003712,37.4973833416741
MA0101202406A0290897,좋은날네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사본건물,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0275914,카페게이트부평남부역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,다호소매점,인천광역시 부평구 광장로 16,403825,21404,,3,,126.72335370452,37.4895656909419
MA0101202406A0275488,해릉식당전복해물뚝배기,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010465E+018,1,대지,465,9,인천광역시 부평구 부평동 465-9,282374262424,인천광역시 부평구 부흥로267번길,12,,2.82371010010465E+024,인경빌딩,인천광역시 부평구 부흥로267번길 12,403819,21379,,1,,126.721519354461,37.4993913370212
MA0101202406A0281211,솔메이크업,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010539E+018,1,대지,539,2,인천광역시 부평구 부평동 539-2,282373154050,인천광역시 부평구 장제로,45,,2.82371010010539E+024,부평현대더로프트,인천광역시 부평구 장제로 45,403859,21404,,2,,126.727831117821,37.4896481708892
MA0101202406A0285615,고정현헤어부평블랙점,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010261E+018,1,대지,261,6,인천광역시 부평구 부평동 261-6,282373154027,인천광역시 부평구 부평문화로,38,,2.82371010010261E+024,,인천광역시 부평구 부평문화로 38,403819,21389,,7,,126.720613286087,37.4936858432292
MA0101202406A0301663,마하놰,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,48,인천광역시 부평구 부평동 534-48,282372008007,인천광역시 부평구 경원대로,1366,,2.82371010010534E+024,스테이션타워,인천광역시 부평구 경원대로 1366,403859,21404,,1,,126.72063462803,37.490991890262
MA0101202406A0276295,칠구네신림동백순대부평,구청점,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010954E+018,1,대지,954,,인천광역시 부평구 부평동 954,282372008008,인천광역시 부평구 부평대로,153,,2.82371010010047E+024,부평구청역대명벨리온,인천광역시 부평구 부평대로 153,403011,21366,,1,,126.720819528175,37.5051110541667
MA0101202406A0302231,바나타이거부평굴다리점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010179E+018,1,대지,179,8,인천광역시 부평구 부평동 179-8,282372008007,인천광역시 부평구 경원대로,1434,,2.82371010010179E+024,해피에이스,인천광역시 부평구 경원대로 1434,403819,21404,,1,,126.72857351829,37.4907220747649
MA0101202406A0284118,태브로우,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,110,인천광역시 부평구 부평동 546-110,282373154027,인천광역시 부평구 부평문화로,42,,2.82371010010546E+024,,인천광역시 부평구 부평문화로 42,403859,21389,,4,,126.720918330517,37.493758644579
MA0101202406A0302824,아이스크림,전문점,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47216,빵류; 과자류 및 당류 소매업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,5,인천광역시 부평구 부평동 70-5,282373154027,인천광역시 부평구 부평문화로,37,,2.8237101001007E+024,동아1차,인천광역시 부평구 부평문화로 37,403761,21387,,1,,126.718301669138,37.4919504254646
MA0101202406A0299301,하수구막힘,,N1,시설관리·임대,N102,청소·방제,N10201,건축물 일반 청소업,N74211,건축물 일반 청소업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010064E+018,1,대지,64,24,인천광역시 부평구 부평동 64-24,282374262614,인천광역시 부평구 원적로472번길,2,,2.82371010010064E+024,,인천광역시 부평구 원적로472번길 2,403818,21378,,4,,126.718666731778,37.5031507708524
MA0101202406A0300673,빽다방부평여고점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.8237101001007E+018,1,대지,70,90,인천광역시 부평구 부평동 70-90,282373000066,인천광역시 부평구 부흥로,249,,2.8237101001007E+024,,인천광역시 부평구 부흥로 249,403818,21378,,1,,126.719564425871,37.498990270871
MA0101202406A0274690,응아툰지바&바베큐,,G2,소매,G204,종합 소매,G20405,편의점,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,47,인천광역시 부평구 부평동 546-47,282374262030,인천광역시 부평구 경원대로1377번길,15,,2.82371010010546E+024,문화빌딩,인천광역시 부평구 경원대로1377번길 15,403859,21389,,1,,126.721976075879,37.4921123004733
MA0101202406A0282519,라벨르뷰티,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,2,,126.7191107515,37.4902854932947
MA0101202406A0250482,네일해윤,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0236742,토핑네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,171,인천광역시 부평구 부평동 529-171,282374262381,인천광역시 부평구 부평대로71번길,10,11,2.82371010010529E+024,,인천광역시 부평구 부평대로71번길 10-11,403825,21388,,3,,126.721422261855,37.498129703157
MA0101202406A0260365,란주우육면,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,48,인천광역시 부평구 부평동 534-48,282372008007,인천광역시 부평구 경원대로,1366,,2.82371010010534E+024,스테이션타워,인천광역시 부평구 경원대로 1366,403859,21404,,1,,126.72063462803,37.490991890262
MA0101202406A0248283,혀나헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,2,,126.718499917334,37.4903471097619
MA0101202406A0236892,엔제이스튜디오,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,47,인천광역시 부평구 부평동 546-47,282374262030,인천광역시 부평구 경원대로1377번길,15,,2.82371010010546E+024,문화빌딩,인천광역시 부평구 경원대로1377번길 15,403859,21389,,6,,126.721976075879,37.4921123004733
MA0101202406A0246679,입덕떡볶이,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,본건물,인천광역시 부평구 광장로 16,403825,21404,,1,,126.72335370452,37.4895656909419
MA0101202406A0250295,네일비모어,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,2,,126.7191107515,37.4902854932947
MA0101202406A0236452,스마일네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010529E+018,1,대지,529,83,인천광역시 부평구 부평동 529-83,282374262424,인천광역시 부평구 부흥로267번길,6,,2.82371010010529E+024,일부호태영,인천광역시 부평구 부흥로267번길 6,403825,21379,,1,,126.721577269729,37.4990220621133
MA0101202406A0239421,새삼,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,34,인천광역시 부평구 부평동 546-34,282374262363,인천광역시 부평구 부평대로17번길,35,,2.82371010010546E+024,윤칠성근생상가,인천광역시 부평구 부평대로17번길 35,403859,21389,,,,126.720899302209,37.4927945249653
MA0101202406A0266811,빨판집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010534E+018,1,대지,534,182,인천광역시 부평구 부평동 534-182,282372008007,인천광역시 부평구 경원대로,1358,1,2.82371010010534E+024,,인천광역시 부평구 경원대로 1358-1,403859,21404,,1,,126.719820557601,37.4909719423609
MA0101202406A0267530,토리네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,S96119,기타 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,부평민자역사,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0240104,와플샵,부평역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,21,인천광역시 부평구 부평동 738-21,282373154004,인천광역시 부평구 광장로,16,,2.82371010010224E+024,본건물나일부호,인천광역시 부평구 광장로 16,403825,21404,,2,,126.72335370452,37.4895656909419
MA0101202406A0262083,뷰티문,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,2,,126.7191107515,37.4902854932947
MA0101202406A0262290,33떡볶이&꼬마김밥,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010185E+018,1,대지,185,22,인천광역시 부평구 부평동 185-22,282373154004,인천광역시 부평구 광장로,34,,2.82371010010185E+024,일부,인천광역시 부평구 광장로 34,403819,21404,,1,,126.724445378363,37.4909647997535
MA0101202406A0451979,봄이보리밥,부평점,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010546E+018,1,대지,546,18,인천광역시 부평구 부평동 546-18,282374262030,인천광역시 부평구 경원대로1377번길,45,11,2.82371010010546E+024,,인천광역시 부평구 경원대로1377번길 45-11,403859,21389,,1,,126.721576261645,37.4932015743025
MA0101202406A0463690,아담만두부평,문화점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010542E+018,1,대지,542,21,인천광역시 부평구 부평동 542-21,282373154027,인천광역시 부평구 부평문화로,51,1,2.82371010010542E+024,,인천광역시 부평구 부평문화로 51-1,403859,21388,,1,,126.721968327434,37.4942026124366
MA0101202406A0476592,모모래쉬,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,S96113,피부 미용업,28,인천광역시,28237,부평구,28237510,부평1동,2823710100,부평동,2.82371010010738E+018,1,대지,738,43,인천광역시 부평구 부평동 738-43,282374262023,인천광역시 부평구 경원대로1344번길,34,,2.82371010010738E+024,E편한세상시티부평역,인천광역시 부평구 경원대로1344번길 34,403825,21404,,3,,126.7191107515,37.4902854932947
